initial_cutloss_pct,breakeven_trigger_pct,breakeven_lock_pct,atr_multiplier,min_dollar_vol,freeze_days,trade_count,win_rate_pct,net_profit_pct,profit_factor,max_drawdown_pct
0.05,0.06,0.02,2.0,1000000.0,10,21,66.66666666666666,521.030224424771,7.795696300762477,-14.262500000000022
0.05,0.06,0.02,2.0,1000000.0,20,21,71.42857142857143,566.790346224491,9.37054120359106,-9.750000000000016
0.05,0.06,0.02,2.0,1000000.0,30,20,70.0,553.7160257102853,9.293679160634099,-9.750000000000016
0.05,0.06,0.02,2.0,5000000.0,0,26,57.692307692307686,415.94965921753595,4.7789974053376,-26.490810937500026
0.05,0.06,0.02,2.0,5000000.0,5,23,65.21739130434783,501.7782874676031,6.769105005157856,-18.549375000000026
0.05,0.06,0.02,2.0,5000000.0,10,21,66.66666666666666,521.030224424771,7.795696300762477,-14.262500000000022
0.05,0.06,0.02,2.0,5000000.0,20,21,71.42857142857143,566.790346224491,9.37054120359106,-9.750000000000016
0.05,0.06,0.02,2.0,5000000.0,30,20,70.0,553.7160257102853,9.293679160634099,-9.750000000000016
0.05,0.06,0.02,2.5,500000.0,0,24,62.5,382.5889527089272,5.554116192681313,-26.490810937500015
0.05,0.06,0.02,2.5,500000.0,5,22,68.18181818181817,434.72460133953155,7.174952241456468,-18.54937500000001
0.05,0.06,0.02,2.5,500000.0,10,20,70.0,451.8313739314051,8.332391693978852,-14.262500000000012
0.05,0.06,0.02,2.5,500000.0,20,20,75.0,492.49263306319284,10.131624742704627,-9.750000000000014
0.05,0.06,0.02,2.5,500000.0,30,19,73.68421052631578,480.8751304541106,10.049208235897389,-9.750000000000014
0.05,0.06,0.02,2.5,1000000.0,0,24,62.5,382.5889527089272,5.554116192681313,-26.490810937500015
0.05,0.06,0.02,2.5,1000000.0,5,22,68.18181818181817,434.72460133953155,7.174952241456468,-18.54937500000001
0.05,0.06,0.02,2.5,1000000.0,10,20,70.0,451.8313739314051,8.332391693978852,-14.262500000000012
0.05,0.06,0.02,2.5,1000000.0,20,20,75.0,492.49263306319284,10.131624742704627,-9.750000000000014
0.05,0.06,0.02,2.5,1000000.0,30,19,73.68421052631578,480.8751304541106,10.049208235897389,-9.750000000000014
0.05,0.06,0.02,2.5,5000000.0,0,24,62.5,382.5889527089272,5.554116192681313,-26.490810937500015
0.05,0.06,0.02,2.5,5000000.0,5,22,68.18181818181817,434.72460133953155,7.174952241456468,-18.54937500000001
0.05,0.06,0.02,2.5,5000000.0,10,20,70.0,451.8313739314051,8.332391693978852,-14.262500000000012
0.05,0.06,0.02,2.5,5000000.0,20,20,75.0,492.49263306319284,10.131624742704627,-9.750000000000014
0.05,0.06,0.02,2.5,5000000.0,30,19,73.68421052631578,480.8751304541106,10.049208235897389,-9.750000000000014
0.05,0.06,0.02,3.0,500000.0,0,22,59.09090909090909,374.5077653674708,5.928083124073974,-26.490810937500004
0.05,0.06,0.02,3.0,500000.0,5,20,65.0,425.7703771384719,7.62182115952368,-18.549374999999998
0.05,0.06,0.02,3.0,500000.0,10,18,66.66666666666666,442.59068848139515,8.82545801944429,-14.262499999999998
0.05,0.06,0.02,3.0,500000.0,20,18,72.22222222222221,482.57105500107684,10.670549623333146,-9.75
0.05,0.06,0.02,3.0,500000.0,30,17,70.58823529411765,471.1480931383106,10.59054962333315,-9.75
0.05,0.06,0.02,3.0,1000000.0,0,22,59.09090909090909,374.5077653674708,5.928083124073974,-26.490810937500004
0.05,0.06,0.02,3.0,1000000.0,5,20,65.0,425.7703771384719,7.62182115952368,-18.549374999999998
0.05,0.06,0.02,3.0,1000000.0,10,18,66.66666666666666,442.59068848139515,8.82545801944429,-14.262499999999998
0.05,0.06,0.02,3.0,1000000.0,20,18,72.22222222222221,482.57105500107684,10.670549623333146,-9.75
0.05,0.06,0.02,3.0,1000000.0,30,17,70.58823529411765,471.1480931383106,10.59054962333315,-9.75
0.05,0.06,0.02,3.0,5000000.0,0,22,59.09090909090909,374.5077653674708,5.928083124073974,-26.490810937500004
0.05,0.06,0.02,3.0,5000000.0,5,20,65.0,425.7703771384719,7.62182115952368,-18.549374999999998
0.05,0.06,0.02,3.0,5000000.0,10,18,66.66666666666666,442.59068848139515,8.82545801944429,-14.262499999999998
0.05,0.06,0.02,3.0,5000000.0,20,18,72.22222222222221,482.57105500107684,10.670549623333146,-9.75
0.05,0.06,0.02,3.0,5000000.0,30,17,70.58823529411765,471.1480931383106,10.59054962333315,-9.75
0.05,0.1,0.01,2.0,500000.0,0,26,53.84615384615385,393.19721273477455,4.582539183911414,-27.61744898818223
0.05,0.1,0.01,2.0,500000.0,5,23,60.86956521739131,475.24095376559245,6.412953466187971,-19.797727410728235
0.05,0.1,0.01,2.0,500000.0,10,21,61.904761904761905,499.52157766085713,7.367227594311288,-15.576555169187614
0.05,0.1,0.01,2.0,500000.0,20,21,66.66666666666666,537.3860983552271,8.740425891952638,-11.133215967565901
0.05,0.1,0.01,2.0,500000.0,30,20,65.0,531.0753449061655,8.704132592179983,-11.133215967565901
0.05,0.1,0.01,2.0,1000000.0,0,26,53.84615384615385,393.19721273477455,4.582539183911414,-27.61744898818223
0.05,0.1,0.01,2.0,1000000.0,5,23,60.86956521739131,475.24095376559245,6.412953466187971,-19.797727410728235
0.05,0.1,0.01,2.0,1000000.0,10,21,61.904761904761905,499.52157766085713,7.367227594311288,-15.576555169187614
0.05,0.1,0.01,2.0,1000000.0,20,21,66.66666666666666,537.3860983552271,8.740425891952638,-11.133215967565901
0.05,0.1,0.01,2.0,1000000.0,30,20,65.0,531.0753449061655,8.704132592179983,-11.133215967565901
0.05,0.1,0.01,2.0,5000000.0,0,26,53.84615384615385,393.19721273477455,4.582539183911414,-27.61744898818223
0.05,0.1,0.01,2.0,5000000.0,5,23,60.86956521739131,475.24095376559245,6.412953466187971,-19.797727410728235
0.05,0.1,0.01,2.0,5000000.0,10,21,61.904761904761905,499.52157766085713,7.367227594311288,-15.576555169187614
0.05,0.1,0.01,2.0,5000000.0,20,21,66.66666666666666,537.3860983552271,8.740425891952638,-11.133215967565901
0.05,0.1,0.01,2.0,5000000.0,30,20,65.0,531.0753449061655,8.704132592179983,-11.133215967565901
0.05,0.1,0.01,2.5,500000.0,0,24,58.333333333333336,347.5623630902108,5.016630261515973,-26.490810937500004
0.05,0.1,0.01,2.5,500000.0,5,22,63.63636363636363,395.91397572322524,6.325593121892969,-18.549375000000005
0.05,0.1,0.01,2.5,500000.0,10,20,65.0,416.8462487996094,7.244655515724521,-14.262500000000006
0.05,0.1,0.01,2.5,500000.0,20,20,70.0,449.4891697764269,8.558794099917726,-9.750000000000002
0.05,0.1,0.01,2.5,500000.0,30,19,68.42105263157895,444.0486829469573,8.52348988519839,-9.750000000000002
0.05,0.1,0.01,2.5,1000000.0,0,24,58.333333333333336,347.5623630902108,5.016630261515973,-26.490810937500004
0.05,0.1,0.01,2.5,1000000.0,5,22,63.63636363636363,395.91397572322524,6.325593121892969,-18.549375000000005
0.05,0.1,0.01,2.5,1000000.0,10,20,65.0,416.8462487996094,7.244655515724521,-14.262500000000006
0.05,0.1,0.01,2.5,1000000.0,20,20,70.0,449.4891697764269,8.558794099917726,-9.750000000000002
0.05,0.1,0.01,2.5,1000000.0,30,19,68.42105263157895,444.0486829469573,8.52348988519839,-9.750000000000002
0.05,0.1,0.01,2.5,5000000.0,0,24,58.333333333333336,347.5623630902108,5.016630261515973,-26.490810937500004
0.05,0.1,0.01,2.5,5000000.0,5,22,63.63636363636363,395.91397572322524,6.325593121892969,-18.549375000000005
0.05,0.1,0.01,2.5,5000000.0,10,20,65.0,416.8462487996094,7.244655515724521,-14.262500000000006
0.05,0.1,0.01,2.5,5000000.0,20,20,70.0,449.4891697764269,8.558794099917726,-9.750000000000002
0.05,0.1,0.01,2.5,5000000.0,30,19,68.42105263157895,444.0486829469573,8.52348988519839,-9.750000000000002
0.05,0.1,0.01,3.0,500000.0,0,22,59.09090909090909,357.07869435141805,5.843831980521936,-26.490810937500036
0.05,0.1,0.01,3.0,500000.0,5,20,65.0,406.458387092984,7.51349826067106,-18.54937500000003
0.05,0.1,0.01,3.0,500000.0,10,18,66.66666666666666,427.83573433349045,8.732414637449569,-14.262500000000022
0.05,0.1,0.01,3.0,500000.0,20,18,72.22222222222221,461.17272808086875,10.51889756493948,-9.75000000000002
0.05,0.1,0.01,3.0,500000.0,30,17,70.58823529411765,455.6165624563057,10.478897564939482,-9.75000000000002
0.05,0.1,0.01,3.0,1000000.0,0,22,59.09090909090909,357.07869435141805,5.843831980521936,-26.490810937500036
0.05,0.1,0.01,3.0,1000000.0,5,20,65.0,406.458387092984,7.51349826067106,-18.54937500000003
0.05,0.1,0.01,3.0,1000000.0,10,18,66.66666666666666,427.83573433349045,8.732414637449569,-14.262500000000022
0.05,0.1,0.01,3.0,1000000.0,20,18,72.22222222222221,461.17272808086875,10.51889756493948,-9.75000000000002
0.05,0.1,0.01,3.0,1000000.0,30,17,70.58823529411765,455.6165624563057,10.478897564939482,-9.75000000000002
0.05,0.1,0.01,3.0,5000000.0,0,22,59.09090909090909,357.07869435141805,5.843831980521936,-26.490810937500036
0.05,0.1,0.01,3.0,5000000.0,5,20,65.0,406.458387092984,7.51349826067106,-18.54937500000003
0.05,0.1,0.01,3.0,5000000.0,10,18,66.66666666666666,427.83573433349045,8.732414637449569,-14.262500000000022
0.05,0.1,0.01,3.0,5000000.0,20,18,72.22222222222221,461.17272808086875,10.51889756493948,-9.75000000000002
0.05,0.1,0.01,3.0,5000000.0,30,17,70.58823529411765,455.6165624563057,10.478897564939482,-9.75000000000002
0.05,0.1,0.02,2.0,500000.0,0,26,53.84615384615385,398.0803534549209,4.601567486465272,-27.61744898818223
0.05,0.1,0.02,2.0,500000.0,5,23,60.86956521739131,480.93640875337053,6.439582287878543,-19.797727410728235
0.05,0.1,0.02,2.0,500000.0,10,21,61.904761904761905,499.52157766085713,7.367227594311288,-15.576555169187614
0.05,0.1,0.02,2.0,500000.0,20,21,66.66666666666666,543.6968518042888,8.776719191725297,-11.133215967565901
0.05,0.1,0.02,2.0,500000.0,30,20,65.0,531.0753449061655,8.704132592179983,-11.133215967565901
0.05,0.1,0.02,2.0,1000000.0,0,26,53.84615384615385,398.0803534549209,4.601567486465272,-27.61744898818223
0.05,0.1,0.02,2.0,1000000.0,5,23,60.86956521739131,480.93640875337053,6.439582287878543,-19.797727410728235
0.05,0.1,0.02,2.0,1000000.0,10,21,61.904761904761905,499.52157766085713,7.367227594311288,-15.576555169187614
0.05,0.1,0.02,2.0,1000000.0,20,21,66.66666666666666,543.6968518042888,8.776719191725297,-11.133215967565901
0.05,0.1,0.02,2.0,1000000.0,30,20,65.0,531.0753449061655,8.704132592179983,-11.133215967565901
0.05,0.1,0.02,2.0,5000000.0,0,26,53.84615384615385,398.0803534549209,4.601567486465272,-27.61744898818223
0.05,0.1,0.02,2.0,5000000.0,5,23,60.86956521739131,480.93640875337053,6.439582287878543,-19.797727410728235
0.05,0.1,0.02,2.0,5000000.0,10,21,61.904761904761905,499.52157766085713,7.367227594311288,-15.576555169187614
0.05,0.1,0.02,2.0,5000000.0,20,21,66.66666666666666,543.6968518042888,8.776719191725297,-11.133215967565901
0.05,0.1,0.02,2.0,5000000.0,30,20,65.0,531.0753449061655,8.704132592179983,-11.133215967565901
0.05,0.1,0.02,2.5,500000.0,0,24,58.333333333333336,353.9257873055999,5.046307475416485,-26.490810937500008
0.05,0.1,0.02,2.5,500000.0,5,22,63.63636363636363,402.96486128044313,6.363013854603955,-18.54937500000001
0.05,0.1,0.02,2.5,500000.0,10,20,65.0,419.0555843967421,7.257683428408334,-14.262500000000008
0.05,0.1,0.02,2.5,500000.0,20,20,70.0,457.3017853522916,8.609425928454549,-9.750000000000009
0.05,0.1,0.02,2.5,500000.0,30,19,68.42105263157895,446.3742993649917,8.538817499015874,-9.750000000000009
0.05,0.1,0.02,2.5,1000000.0,0,24,58.333333333333336,353.9257873055999,5.046307475416485,-26.490810937500008
0.05,0.1,0.02,2.5,1000000.0,5,22,63.63636363636363,402.96486128044313,6.363013854603955,-18.54937500000001
0.05,0.1,0.02,2.5,1000000.0,10,20,65.0,419.0555843967421,7.257683428408334,-14.262500000000008
0.05,0.1,0.02,2.5,1000000.0,20,20,70.0,457.3017853522916,8.609425928454549,-9.750000000000009
0.05,0.1,0.02,2.5,1000000.0,30,19,68.42105263157895,446.3742993649917,8.538817499015874,-9.750000000000009
0.05,0.1,0.02,2.5,5000000.0,0,24,58.333333333333336,353.9257873055999,5.046307475416485,-26.490810937500008
0.05,0.1,0.02,2.5,5000000.0,5,22,63.63636363636363,402.96486128044313,6.363013854603955,-18.54937500000001
0.05,0.1,0.02,2.5,5000000.0,10,20,65.0,419.0555843967421,7.257683428408334,-14.262500000000008
0.05,0.1,0.02,2.5,5000000.0,20,20,70.0,457.3017853522916,8.609425928454549,-9.750000000000009
0.05,0.1,0.02,2.5,5000000.0,30,19,68.42105263157895,446.3742993649917,8.538817499015874,-9.750000000000009
0.05,0.1,0.02,3.0,500000.0,0,22,59.09090909090909,366.1745648497357,5.8882764249663815,-26.49081093750002
0.05,0.1,0.02,3.0,500000.0,5,20,65.0,416.53691396092603,7.570641117813918,-18.54937500000002
0.05,0.1,0.02,3.0,500000.0,10,18,66.66666666666666,433.06183071303,8.765747970782902,-14.262500000000012
0.05,0.1,0.02,3.0,500000.0,20,18,72.22222222222221,472.3400708708323,10.59889756493948,-9.750000000000009
0.05,0.1,0.02,3.0,500000.0,30,17,70.58823529411765,461.1177165400316,10.518897564939483,-9.750000000000009
0.05,0.1,0.02,3.0,1000000.0,0,22,59.09090909090909,366.1745648497357,5.8882764249663815,-26.49081093750002
0.05,0.1,0.02,3.0,1000000.0,5,20,65.0,416.53691396092603,7.570641117813918,-18.54937500000002
0.05,0.1,0.02,3.0,1000000.0,10,18,66.66666666666666,433.06183071303,8.765747970782902,-14.262500000000012
0.05,0.1,0.02,3.0,1000000.0,20,18,72.22222222222221,472.3400708708323,10.59889756493948,-9.750000000000009
0.05,0.1,0.02,3.0,1000000.0,30,17,70.58823529411765,461.1177165400316,10.518897564939483,-9.750000000000009
0.05,0.1,0.02,3.0,5000000.0,0,22,59.09090909090909,366.1745648497357,5.8882764249663815,-26.49081093750002
0.05,0.1,0.02,3.0,5000000.0,5,20,65.0,416.53691396092603,7.570641117813918,-18.54937500000002
0.05,0.1,0.02,3.0,5000000.0,10,18,66.66666666666666,433.06183071303,8.765747970782902,-14.262500000000012
0.05,0.1,0.02,3.0,5000000.0,20,18,72.22222222222221,472.3400708708323,10.59889756493948,-9.750000000000009
0.05,0.1,0.02,3.0,5000000.0,30,17,70.58823529411765,461.1177165400316,10.518897564939483,-9.750000000000009
0.08,0.06,0.01,2.0,500000.0,0,25,64.0,375.60265638272165,4.23555119363635,-27.64431103999998
0.08,0.06,0.01,2.0,500000.0,5,23,65.21739130434783,405.3638328490913,4.787720901266566,-28.36070399999999
0.08,0.06,0.01,2.0,500000.0,10,21,71.42857142857143,497.07447170261247,7.007473136781591,-14.513600000000002
0.08,0.06,0.01,2.0,500000.0,20,20,70.0,491.16284326991337,6.97849598510949,-15.359999999999992
0.08,0.06,0.01,2.0,500000.0,30,20,70.0,491.16284326991337,6.97849598510949,-15.359999999999992
0.08,0.06,0.01,2.0,1000000.0,0,25,64.0,375.60265638272165,4.23555119363635,-27.64431103999998
0.08,0.06,0.01,2.0,1000000.0,5,23,65.21739130434783,405.3638328490913,4.787720901266566,-28.36070399999999
0.08,0.06,0.01,2.0,1000000.0,10,21,71.42857142857143,497.07447170261247,7.007473136781591,-14.513600000000002
0.08,0.06,0.01,2.0,1000000.0,20,20,70.0,491.16284326991337,6.97849598510949,-15.359999999999992
0.08,0.06,0.01,2.0,1000000.0,30,20,70.0,491.16284326991337,6.97849598510949,-15.359999999999992
0.08,0.06,0.01,2.0,5000000.0,0,25,64.0,375.60265638272165,4.23555119363635,-27.64431103999998
0.08,0.06,0.01,2.0,5000000.0,5,23,65.21739130434783,405.3638328490913,4.787720901266566,-28.36070399999999
0.08,0.06,0.01,2.0,5000000.0,10,21,71.42857142857143,497.07447170261247,7.007473136781591,-14.513600000000002
0.08,0.06,0.01,2.0,5000000.0,20,20,70.0,491.16284326991337,6.97849598510949,-15.359999999999992
0.08,0.06,0.01,2.0,5000000.0,30,20,70.0,491.16284326991337,6.97849598510949,-15.359999999999992
0.08,0.06,0.01,2.5,500000.0,0,23,69.56521739130434,344.80253370670687,4.871034308012528,-27.644311039999973
0.08,0.06,0.01,2.5,500000.0,5,22,68.18181818181817,340.3985482244623,4.851106156494469,-28.36070399999997
0.08,0.06,0.01,2.5,500000.0,10,20,75.0,420.3196458228523,7.121939628943265,-14.513599999999988
0.08,0.06,0.01,2.5,500000.0,20,19,73.68421052631578,415.1679661612399,7.092682983664941,-15.359999999999982
0.08,0.06,0.01,2.5,500000.0,30,19,73.68421052631578,415.1679661612399,7.092682983664941,-15.359999999999982
0.08,0.06,0.01,2.5,1000000.0,0,23,69.56521739130434,344.80253370670687,4.871034308012528,-27.644311039999973
0.08,0.06,0.01,2.5,1000000.0,5,22,68.18181818181817,340.3985482244623,4.851106156494469,-28.36070399999997
0.08,0.06,0.01,2.5,1000000.0,10,20,75.0,420.3196458228523,7.121939628943265,-14.513599999999988
0.08,0.06,0.01,2.5,1000000.0,20,19,73.68421052631578,415.1679661612399,7.092682983664941,-15.359999999999982
0.08,0.06,0.01,2.5,1000000.0,30,19,73.68421052631578,415.1679661612399,7.092682983664941,-15.359999999999982
0.08,0.06,0.01,2.5,5000000.0,0,23,69.56521739130434,344.80253370670687,4.871034308012528,-27.644311039999973
0.08,0.06,0.01,2.5,5000000.0,5,22,68.18181818181817,340.3985482244623,4.851106156494469,-28.36070399999997
0.08,0.06,0.01,2.5,5000000.0,10,20,75.0,420.3196458228523,7.121939628943265,-14.513599999999988
0.08,0.06,0.01,2.5,5000000.0,20,19,73.68421052631578,415.1679661612399,7.092682983664941,-15.359999999999982
0.08,0.06,0.01,2.5,5000000.0,30,19,73.68421052631578,415.1679661612399,7.092682983664941,-15.359999999999982
0.08,0.06,0.01,3.0,500000.0,0,21,66.66666666666666,328.2049250927831,5.05508749927006,-27.644311039999998
0.08,0.06,0.01,3.0,500000.0,5,20,65.0,323.9652723690922,5.0359946752748534,-28.360704
0.08,0.06,0.01,3.0,500000.0,10,18,72.22222222222221,400.9041497744473,7.251097541335595,-14.51359999999999
0.08,0.06,0.01,3.0,500000.0,20,17,70.58823529411765,395.9447027469775,7.223606660575035,-15.36
0.08,0.06,0.01,3.0,500000.0,30,17,70.58823529411765,395.9447027469775,7.223606660575035,-15.36
0.08,0.06,0.01,3.0,1000000.0,0,21,66.66666666666666,328.2049250927831,5.05508749927006,-27.644311039999998
0.08,0.06,0.01,3.0,1000000.0,5,20,65.0,323.9652723690922,5.0359946752748534,-28.360704
0.08,0.06,0.01,3.0,1000000.0,10,18,72.22222222222221,400.9041497744473,7.251097541335595,-14.51359999999999
0.08,0.06,0.01,3.0,1000000.0,20,17,70.58823529411765,395.9447027469775,7.223606660575035,-15.36
0.08,0.06,0.01,3.0,1000000.0,30,17,70.58823529411765,395.9447027469775,7.223606660575035,-15.36
0.08,0.06,0.01,3.0,5000000.0,0,21,66.66666666666666,328.2049250927831,5.05508749927006,-27.644311039999998
0.08,0.06,0.01,3.0,5000000.0,5,20,65.0,323.9652723690922,5.0359946752748534,-28.360704
0.08,0.06,0.01,3.0,5000000.0,10,18,72.22222222222221,400.9041497744473,7.251097541335595,-14.51359999999999
0.08,0.06,0.01,3.0,5000000.0,20,17,70.58823529411765,395.9447027469775,7.223606660575035,-15.36
0.08,0.06,0.01,3.0,5000000.0,30,17,70.58823529411765,395.9447027469775,7.223606660575035,-15.36
0.08,0.06,0.02,2.0,500000.0,0,25,64.0,389.8697989952405,4.287879088095156,-26.927918079999984
0.08,0.06,0.02,2.0,500000.0,5,23,65.21739130434783,415.42057807685,4.827317061540512,-28.360703999999977
0.08,0.06,0.02,2.0,500000.0,10,21,71.42857142857143,508.9562595425919,7.065427440125792,-13.667199999999994
0.08,0.06,0.02,2.0,500000.0,20,20,70.0,497.0159407280313,7.007473136781591,-15.35999999999999
0.08,0.06,0.02,2.0,500000.0,30,20,70.0,497.0159407280313,7.007473136781591,-15.35999999999999
0.08,0.06,0.02,2.0,1000000.0,0,25,64.0,389.8697989952405,4.287879088095156,-26.927918079999984
0.08,0.06,0.02,2.0,1000000.0,5,23,65.21739130434783,415.42057807685,4.827317061540512,-28.360703999999977
0.08,0.06,0.02,2.0,1000000.0,10,21,71.42857142857143,508.9562595425919,7.065427440125792,-13.667199999999994
0.08,0.06,0.02,2.0,1000000.0,20,20,70.0,497.0159407280313,7.007473136781591,-15.35999999999999
0.08,0.06,0.02,2.0,1000000.0,30,20,70.0,497.0159407280313,7.007473136781591,-15.35999999999999
0.08,0.06,0.02,2.0,5000000.0,0,25,64.0,389.8697989952405,4.287879088095156,-26.927918079999984
0.08,0.06,0.02,2.0,5000000.0,5,23,65.21739130434783,415.42057807685,4.827317061540512,-28.360703999999977
0.08,0.06,0.02,2.0,5000000.0,10,21,71.42857142857143,508.9562595425919,7.065427440125792,-13.667199999999994
0.08,0.06,0.02,2.0,5000000.0,20,20,70.0,497.0159407280313,7.007473136781591,-15.35999999999999
0.08,0.06,0.02,2.0,5000000.0,30,20,70.0,497.0159407280313,7.007473136781591,-15.35999999999999
0.08,0.06,0.02,2.5,500000.0,0,23,69.56521739130434,360.1041449016167,4.939470732678302,-26.927918079999998
0.08,0.06,0.02,2.5,500000.0,5,22,68.18181818181817,351.08249500158496,4.899614429642184,-28.36070399999999
0.08,0.06,0.02,2.5,500000.0,10,20,75.0,432.9424562873168,7.193154931539727,-13.667199999999996
0.08,0.06,0.02,2.5,500000.0,20,19,73.68421052631578,422.4926042032518,7.13464164098308,-15.359999999999992
0.08,0.06,0.02,2.5,500000.0,30,19,73.68421052631578,422.4926042032518,7.13464164098308,-15.359999999999992
0.08,0.06,0.02,2.5,1000000.0,0,23,69.56521739130434,360.1041449016167,4.939470732678302,-26.927918079999998
0.08,0.06,0.02,2.5,1000000.0,5,22,68.18181818181817,351.08249500158496,4.899614429642184,-28.36070399999999
0.08,0.06,0.02,2.5,1000000.0,10,20,75.0,432.9424562873168,7.193154931539727,-13.667199999999996
0.08,0.06,0.02,2.5,1000000.0,20,19,73.68421052631578,422.4926042032518,7.13464164098308,-15.359999999999992
0.08,0.06,0.02,2.5,1000000.0,30,19,73.68421052631578,422.4926042032518,7.13464164098308,-15.359999999999992
0.08,0.06,0.02,2.5,5000000.0,0,23,69.56521739130434,360.1041449016167,4.939470732678302,-26.927918079999998
0.08,0.06,0.02,2.5,5000000.0,5,22,68.18181818181817,351.08249500158496,4.899614429642184,-28.36070399999999
0.08,0.06,0.02,2.5,5000000.0,10,20,75.0,432.9424562873168,7.193154931539727,-13.667199999999996
0.08,0.06,0.02,2.5,5000000.0,20,19,73.68421052631578,422.4926042032518,7.13464164098308,-15.359999999999992
0.08,0.06,0.02,2.5,5000000.0,30,19,73.68421052631578,422.4926042032518,7.13464164098308,-15.359999999999992
0.08,0.06,0.02,3.0,500000.0,0,21,66.66666666666666,345.4170631062815,5.131458795250888,-26.92791807999999
0.08,0.06,0.02,3.0,500000.0,5,20,65.0,336.68339520223685,5.093273147260473,-28.360703999999977
0.08,0.06,0.02,3.0,500000.0,10,18,72.22222222222221,415.9302873372361,7.333570183617275,-13.6672
0.08,0.06,0.02,3.0,500000.0,20,17,70.58823529411765,405.8140071933688,7.2785884220961545,-15.35999999999999
0.08,0.06,0.02,3.0,500000.0,30,17,70.58823529411765,405.8140071933688,7.2785884220961545,-15.35999999999999
0.08,0.06,0.02,3.0,1000000.0,0,21,66.66666666666666,345.4170631062815,5.131458795250888,-26.92791807999999
0.08,0.06,0.02,3.0,1000000.0,5,20,65.0,336.68339520223685,5.093273147260473,-28.360703999999977
0.08,0.06,0.02,3.0,1000000.0,10,18,72.22222222222221,415.9302873372361,7.333570183617275,-13.6672
0.08,0.06,0.02,3.0,1000000.0,20,17,70.58823529411765,405.8140071933688,7.2785884220961545,-15.35999999999999
0.08,0.06,0.02,3.0,1000000.0,30,17,70.58823529411765,405.8140071933688,7.2785884220961545,-15.35999999999999
0.08,0.06,0.02,3.0,5000000.0,0,21,66.66666666666666,345.4170631062815,5.131458795250888,-26.92791807999999
0.08,0.06,0.02,3.0,5000000.0,5,20,65.0,336.68339520223685,5.093273147260473,-28.360703999999977
0.08,0.06,0.02,3.0,5000000.0,10,18,72.22222222222221,415.9302873372361,7.333570183617275,-13.6672
0.08,0.06,0.02,3.0,5000000.0,20,17,70.58823529411765,405.8140071933688,7.2785884220961545,-15.35999999999999
0.08,0.06,0.02,3.0,5000000.0,30,17,70.58823529411765,405.8140071933688,7.2785884220961545,-15.35999999999999
0.08,0.1,0.01,2.0,500000.0,0,25,60.0,363.67657003390246,4.10828011676591,-28.753269979764024
0.08,0.1,0.01,2.0,500000.0,5,23,60.86956521739131,392.69146311514567,4.627507972350922,-29.458683148281207
0.08,0.1,0.01,2.0,500000.0,10,21,66.66666666666666,482.102390258915,6.681747482754155,-15.823806686866751
0.08,0.1,0.01,2.0,500000.0,20,20,65.0,476.3390002563515,6.6540025344650715,-16.65723434343243
0.08,0.1,0.01,2.0,500000.0,30,20,65.0,476.3390002563515,6.6540025344650715,-16.65723434343243
0.08,0.1,0.01,2.0,1000000.0,0,25,60.0,363.67657003390246,4.10828011676591,-28.753269979764024
0.08,0.1,0.01,2.0,1000000.0,5,23,60.86956521739131,392.69146311514567,4.627507972350922,-29.458683148281207
0.08,0.1,0.01,2.0,1000000.0,10,21,66.66666666666666,482.102390258915,6.681747482754155,-15.823806686866751
0.08,0.1,0.01,2.0,1000000.0,20,20,65.0,476.3390002563515,6.6540025344650715,-16.65723434343243
0.08,0.1,0.01,2.0,1000000.0,30,20,65.0,476.3390002563515,6.6540025344650715,-16.65723434343243
0.08,0.1,0.01,2.0,5000000.0,0,25,60.0,363.67657003390246,4.10828011676591,-28.753269979764024
0.08,0.1,0.01,2.0,5000000.0,5,23,60.86956521739131,392.69146311514567,4.627507972350922,-29.458683148281207
0.08,0.1,0.01,2.0,5000000.0,10,21,66.66666666666666,482.102390258915,6.681747482754155,-15.823806686866751
0.08,0.1,0.01,2.0,5000000.0,20,20,65.0,476.3390002563515,6.6540025344650715,-16.65723434343243
0.08,0.1,0.01,2.0,5000000.0,30,20,65.0,476.3390002563515,6.6540025344650715,-16.65723434343243
0.08,0.1,0.01,2.5,500000.0,0,23,65.21739130434783,322.5260892133158,4.4881355844268445,-27.64431103999999
0.08,0.1,0.01,2.5,500000.0,5,22,63.63636363636363,318.34266258744134,4.469698501610111,-28.36070399999998
0.08,0.1,0.01,2.5,500000.0,10,20,70.0,394.2611798055782,6.339937848162171,-14.513599999999984
0.08,0.1,0.01,2.5,500000.0,20,19,68.42105263157895,389.3675047579982,6.313786205245451,-15.359999999999987
0.08,0.1,0.01,2.5,500000.0,30,19,68.42105263157895,389.3675047579982,6.313786205245451,-15.359999999999987
0.08,0.1,0.01,2.5,1000000.0,0,23,65.21739130434783,322.5260892133158,4.4881355844268445,-27.64431103999999
0.08,0.1,0.01,2.5,1000000.0,5,22,63.63636363636363,318.34266258744134,4.469698501610111,-28.36070399999998
0.08,0.1,0.01,2.5,1000000.0,10,20,70.0,394.2611798055782,6.339937848162171,-14.513599999999984
0.08,0.1,0.01,2.5,1000000.0,20,19,68.42105263157895,389.3675047579982,6.313786205245451,-15.359999999999987
0.08,0.1,0.01,2.5,1000000.0,30,19,68.42105263157895,389.3675047579982,6.313786205245451,-15.359999999999987
