initial_cutloss_pct,breakeven_trigger_pct,breakeven_lock_pct,atr_multiplier,min_dollar_vol,freeze_days,trade_count,win_rate_pct,sum_return_pct,profit_factor,max_drawdown_pct
0.03,0.08,0.01,1.5,1000000.0,10,4827,29.0863890615289,4289.633078066381,1.4395853543220598,-751.4957745027854
0.03,0.08,0.01,1.5,1000000.0,20,4079,29.76219661681785,4190.837805498707,1.516194749641587,-585.145152490364
0.03,0.08,0.01,1.5,1000000.0,30,3645,29.684499314128942,3713.2109324180224,1.511763124996825,-577.8863021399031
0.03,0.08,0.01,1.5,5000000.0,0,6344,27.317150063051702,3599.3080172426808,1.2743961155046293,-1410.3144800673551
0.03,0.08,0.01,1.5,5000000.0,10,4605,29.05537459283388,3557.2208741040968,1.3876847327966588,-954.1104051366617
0.03,0.08,0.01,1.5,5000000.0,20,3897,29.81780857069541,3541.3931981943856,1.4638712306560164,-769.9066422247696
0.03,0.08,0.01,1.5,5000000.0,30,3493,29.745204695104494,3244.805126731606,1.4741765023834237,-746.263708155094
0.03,0.08,0.01,2.0,500000.0,0,6032,26.24336870026525,5667.184358370008,1.4231798681480057,-1401.305555294301
0.03,0.08,0.01,2.0,500000.0,10,4485,27.402452619843924,4822.806488425987,1.4957783599880285,-892.1052459586908
0.03,0.08,0.01,2.0,500000.0,20,3842,28.29255596043727,4578.55514035396,1.561595415679296,-698.6205870816012
0.03,0.08,0.01,2.0,500000.0,30,3466,27.957299480669363,3783.234408902483,1.5118750239991687,-637.1192256507078
0.03,0.08,0.01,2.0,1000000.0,0,5985,26.198830409356727,5294.23398844103,1.398731280609465,-1520.795739661964
0.03,0.08,0.01,2.0,1000000.0,10,4456,27.333931777378815,4491.724794801125,1.4648204057876264,-1046.6753773666258
0.03,0.08,0.01,2.0,1000000.0,20,3816,28.144654088050313,4239.7245678791605,1.523133301089137,-802.2056973541047
0.03,0.08,0.01,2.0,1000000.0,30,3442,27.74549680418361,3402.870007100531,1.4631412100242867,-785.2739830615546
0.03,0.08,0.01,2.0,5000000.0,0,5694,25.939585528626623,4190.8169453166065,1.3340937620278321,-1635.706819355833
0.03,0.08,0.01,2.0,5000000.0,10,4241,27.21056354633341,3874.526096097998,1.4269712805554668,-1211.5033167375568
0.03,0.08,0.01,2.0,5000000.0,20,3641,28.069211755012358,3718.171264783123,1.4877444165448852,-985.5465573252169
0.03,0.08,0.01,2.0,5000000.0,30,3292,27.61239368165249,3110.6868452383487,1.4484504932905176,-931.5280218692524
0.03,0.08,0.01,2.5,500000.0,0,5565,25.390835579514825,6029.223627621653,1.471248974155856,-1613.0458140587625
0.03,0.08,0.01,2.5,500000.0,10,4194,26.704816404387223,5170.528754397876,1.5467354040332095,-1048.2370123175313
0.03,0.08,0.01,2.5,500000.0,20,3627,27.488282326992003,4822.599545616768,1.6008666635373825,-826.2190314027245
0.03,0.08,0.01,2.5,500000.0,30,3284,27.131546894031665,4170.491454033828,1.571694422470006,-759.9357568216467
0.03,0.08,0.01,2.5,1000000.0,0,5519,25.330675847073746,5723.073937314681,1.4514329367273011,-1722.1395248956542
0.03,0.08,0.01,2.5,1000000.0,10,4166,26.62025924147864,4889.97913524282,1.520731023938459,-1217.4586100402419
0.03,0.08,0.01,2.5,1000000.0,20,3602,27.318156579677954,4537.334178767124,1.5689918208035967,-1003.3477338769952
