initial_cutloss_pct,breakeven_trigger_pct,breakeven_lock_pct,atr_multiplier,min_dollar_vol,freeze_days,trade_count,win_rate_pct,net_profit_pct,profit_factor,max_drawdown_pct
0.03,0.1,0.01,2.0,500000.0,5,420,24.523809523809522,6161.3272777418115,1.7094121437193828,-84.84300056480646
0.03,0.1,0.01,2.0,500000.0,10,321,27.41433021806853,17203.64213429812,2.0935397125384814,-65.37862994775485
0.03,0.1,0.01,2.0,500000.0,20,238,23.52941176470588,706.8969200889674,1.6424724963380073,-66.88658739229977
0.03,0.1,0.01,2.0,500000.0,30,186,30.64516129032258,8951.783892846499,2.603043313090194,-33.05589822114343
0.03,0.1,0.01,2.0,1000000.0,0,528,28.219696969696972,126375.87528340607,1.9674368524803274,-82.27679993272183
0.03,0.1,0.01,2.0,1000000.0,5,420,24.523809523809522,6161.3272777418115,1.7094121437193828,-84.84300056480646
0.03,0.1,0.01,2.0,1000000.0,10,321,27.41433021806853,17203.64213429812,2.0935397125384814,-65.37862994775485
0.03,0.1,0.01,2.0,1000000.0,20,238,23.52941176470588,706.8969200889674,1.6424724963380073,-66.88658739229977
0.03,0.1,0.01,2.0,1000000.0,30,186,30.64516129032258,8951.783892846499,2.603043313090194,-33.05589822114343
0.03,0.1,0.01,2.0,5000000.0,0,528,28.219696969696972,126375.87528340607,1.9674368524803274,-82.27679993272183
0.03,0.1,0.01,2.0,5000000.0,5,420,24.523809523809522,6161.3272777418115,1.7094121437193828,-84.84300056480646
0.03,0.1,0.01,2.0,5000000.0,10,321,27.41433021806853,17203.64213429812,2.0935397125384814,-65.37862994775485
0.03,0.1,0.01,2.0,5000000.0,20,238,23.52941176470588,706.8969200889674,1.6424724963380073,-66.88658739229977
0.03,0.1,0.01,2.0,5000000.0,30,186,30.64516129032258,8951.783892846499,2.603043313090194,-33.05589822114343
0.03,0.1,0.01,2.5,500000.0,0,476,23.319327731092436,19416.44348103332,1.8486464140256573,-84.30584236462667
0.03,0.1,0.01,2.5,500000.0,5,388,20.36082474226804,1590.7536752335432,1.6220568383868643,-88.17889577905873
0.03,0.1,0.01,2.5,500000.0,10,300,23.666666666666668,4252.64663422262,1.900751196417548,-69.82766678682961
0.03,0.1,0.01,2.5,500000.0,20,221,23.981900452488688,957.0137916522946,1.767268220271096,-59.79816441341895
0.03,0.1,0.01,2.5,500000.0,30,175,28.57142857142857,6700.522860819734,2.620574899448577,-41.34914098253801
0.03,0.1,0.01,2.5,1000000.0,0,476,23.319327731092436,19416.44348103332,1.8486464140256573,-84.30584236462667
0.03,0.1,0.01,2.5,1000000.0,5,388,20.36082474226804,1590.7536752335432,1.6220568383868643,-88.17889577905873
0.03,0.1,0.01,2.5,1000000.0,10,300,23.666666666666668,4252.64663422262,1.900751196417548,-69.82766678682961
0.03,0.1,0.01,2.5,1000000.0,20,221,23.981900452488688,957.0137916522946,1.767268220271096,-59.79816441341895
0.03,0.1,0.01,2.5,1000000.0,30,175,28.57142857142857,6700.522860819734,2.620574899448577,-41.34914098253801
0.03,0.1,0.01,2.5,5000000.0,0,476,23.319327731092436,19416.44348103332,1.8486464140256573,-84.30584236462667
0.03,0.1,0.01,2.5,5000000.0,5,388,20.36082474226804,1590.7536752335432,1.6220568383868643,-88.17889577905873
0.03,0.1,0.01,2.5,5000000.0,10,300,23.666666666666668,4252.64663422262,1.900751196417548,-69.82766678682961
0.03,0.1,0.01,2.5,5000000.0,20,221,23.981900452488688,957.0137916522946,1.767268220271096,-59.79816441341895
0.03,0.1,0.01,2.5,5000000.0,30,175,28.57142857142857,6700.522860819734,2.620574899448577,-41.34914098253801
0.03,0.1,0.01,3.0,500000.0,0,432,22.22222222222222,8988.297259108735,1.8582114831887346,-86.12223294049166
0.03,0.1,0.01,3.0,500000.0,5,348,20.977011494252874,1242.7455644233232,1.693902492005876,-83.63911602265442
0.03,0.1,0.01,3.0,500000.0,10,271,26.199261992619927,3874.3461153740463,2.011241164513058,-65.91099109044603
0.03,0.1,0.01,3.0,500000.0,20,213,22.535211267605636,618.0766457670421,1.7557383288171302,-63.41574289134972
0.03,0.1,0.01,3.0,500000.0,30,161,28.57142857142857,5917.987948246243,2.7580753135443676,-56.55595218305373
0.03,0.1,0.01,3.0,1000000.0,0,432,22.22222222222222,8988.297259108735,1.8582114831887346,-86.12223294049166
0.03,0.1,0.01,3.0,1000000.0,5,348,20.977011494252874,1242.7455644233232,1.693902492005876,-83.63911602265442
0.03,0.1,0.01,3.0,1000000.0,10,271,26.199261992619927,3874.3461153740463,2.011241164513058,-65.91099109044603
0.03,0.1,0.01,3.0,1000000.0,20,213,22.535211267605636,618.0766457670421,1.7557383288171302,-63.41574289134972
0.03,0.1,0.01,3.0,1000000.0,30,161,28.57142857142857,5917.987948246243,2.7580753135443676,-56.55595218305373
0.03,0.1,0.01,3.0,5000000.0,0,432,22.22222222222222,8988.297259108735,1.8582114831887346,-86.12223294049166
0.03,0.1,0.01,3.0,5000000.0,5,348,20.977011494252874,1242.7455644233232,1.693902492005876,-83.63911602265442
0.03,0.1,0.01,3.0,5000000.0,10,271,26.199261992619927,3874.3461153740463,2.011241164513058,-65.91099109044603
0.03,0.1,0.01,3.0,5000000.0,20,213,22.535211267605636,618.0766457670421,1.7557383288171302,-63.41574289134972
0.03,0.1,0.01,3.0,5000000.0,30,161,28.57142857142857,5917.987948246243,2.7580753135443676,-56.55595218305373
0.03,0.1,0.02,2.0,500000.0,0,530,28.30188679245283,121530.56701067297,1.956037094721294,-81.95473263388993
0.03,0.1,0.02,2.0,500000.0,5,423,24.113475177304963,4314.514186071432,1.656637560110714,-88.6309069948799
